1.000000000E-2;-5.793012418E1;1.275255787E1;-3.373083525E-2;1.184633095E-1
2.000000000E-2;-5.793029431E1;1.275243621E1;-4.207897653E-2;-2.228558342E-2
3.000000000E-2;-5.793096576E1;1.275211216E1;1.096454150E-2;4.669940851E-2
4.000000000E-2;-5.793007501E1;1.275337019E1;5.033793525E-2;2.410486155E-2
5.000000000E-2;-5.792995901E1;1.275259425E1;2.759683403E-2;-4.803554734E-2
6.000000000E-2;-5.792952308E1;1.275240948E1;3.721252198E-2;-5.003539091E-2
7.000000000E-2;-5.792921475E1;1.275159355E1;-2.302443262E-2;-4.078581149E-2
8.000000000E-2;-5.792998357E1;1.275159377E1;-4.796834239E-2;2.532740256E-2
9.000000000E-2;-5.793017412E1;1.275210009E1;-2.208745087E-2;-2.489322338E-2
1.000000000E-1;-5.793042532E1;1.275109590E1;3.897668728E-2;-5.313882649E-2
1.100000000E-1;-5.792939459E1;1.275103732E1;1.061298472E-1;5.932997890E-2
1.200000000E-1;-5.792830272E1;1.275228250E1;1.013000942E-1;4.212538343E-2
1.300000000E-1;-5.792736859E1;1.275187982E1;1.266893267E-1;-1.851926702E-2
1.400000000E-1;-5.792576893E1;1.275191212E1;5.981954242E-1;-7.223909910E-2
1.500000000E-1;-5.791540468E1;1.275043504E1;1.576650313E0;-3.414703980E-1
1.600000000E-1;-5.789423593E1;1.274508271E1;3.896978166E0;-9.409224937E-1
1.700000000E-1;-5.783746511E1;1.273161659E1;6.487617606E0;-1.291653953E0
1.800000000E-1;-5.776448357E1;1.271924963E1;9.775640650E0;-2.684273762E0
1.900000000E-1;-5.764195230E1;1.267793112E1;1.219149556E1;-5.354272556E0
2.000000000E-1;-5.752065366E1;1.261216418E1;1.451656217E1;-6.677107663E0
2.100000000E-1;-5.735162106E1;1.254438896E1;1.662866677E1;-8.399833368E0
2.200000000E-1;-5.718808033E1;1.244416751E1;2.029557438E1;-1.022857314E1
2.300000000E-1;-5.694570957E1;1.233981750E1;2.282416714E1;-1.368376915E1
2.400000000E-1;-5.673159698E1;1.217049213E1;2.226593379E1;-1.648145377E1
2.500000000E-1;-5.650039089E1;1.201018843E1;2.607313982E1;-1.581919231E1
2.600000000E-1;-5.621013419E1;1.185410828E1;2.967661366E1;-1.609009245E1
2.700000000E-1;-5.590685862E1;1.168838658E1;2.909232041E1;-1.698520360E1
2.800000000E-1;-5.562828778E1;1.151440421E1;3.119735340E1;-1.577323668E1
2.900000000E-1;-5.528291155E1;1.137292184E1;3.618414309E1;-1.432569955E1
3.000000000E-1;-5.490460492E1;1.122789022E1;3.631020896E1;-1.897140517E1
