1.000000000E-2;-5.714933598E1;1.292402793E1;2.268665290E0;-3.166873903E-1
2.000000000E-2;-5.711919884E1;1.291845400E1;5.128517595E0;-2.471335189E0
3.000000000E-2;-5.704676563E1;1.287460122E1;1.060887059E1;-5.293141464E0
4.000000000E-2;-5.690702143E1;1.281259118E1;1.223048631E1;-6.509989372E0
5.000000000E-2;-5.680215590E1;1.274440144E1;1.407910904E1;-6.722106337E0
6.000000000E-2;-5.662543924E1;1.267814905E1;1.829390475E1;-9.195381587E0
7.000000000E-2;-5.643627781E1;1.256049380E1;2.034013450E1;-1.190121782E1
8.000000000E-2;-5.621863655E1;1.244012469E1;2.129724113E1;-1.367820262E1
9.000000000E-2;-5.601033299E1;1.228692975E1;2.401076805E1;-1.454964152E1
1.000000000E-1;-5.573842119E1;1.214913186E1;2.850937726E1;-1.432708243E1
1.100000000E-1;-5.544014544E1;1.200038810E1;2.854670323E1;-1.526299424E1
1.200000000E-1;-5.516748713E1;1.184387198E1;3.011573284E1;-1.549125292E1
1.300000000E-1;-5.483783078E1;1.169056304E1;3.462200242E1;-1.735616339E1
1.400000000E-1;-5.447504708E1;1.149674871E1;3.608827049E1;-1.827107604E1
1.500000000E-1;-5.411606537E1;1.132514152E1;3.811012995E1;-1.793447456E1
1.600000000E-1;-5.371284448E1;1.113805922E1;3.985973440E1;-1.944320058E1
1.700000000E-1;-5.331887069E1;1.093627751E1;4.027940722E1;-2.147019950E1
1.800000000E-1;-5.290725634E1;1.070865523E1;4.461685616E1;-2.040889146E1
1.900000000E-1;-5.242653356E1;1.052809968E1;4.683015419E1;-2.134033580E1
2.000000000E-1;-5.197065325E1;1.028184851E1;4.742169334E1;-2.378864692E1
2.100000000E-1;-5.147809970E1;1.005232674E1;5.052925991E1;-2.334246779E1
2.200000000E-1;-5.096006805E1;9.814999156E0;5.262062466E1;-2.365048340E1
2.300000000E-1;-5.042568720E1;9.579317076E0;5.389737675E1;-2.424614245E1
2.400000000E-1;-4.988212052E1;9.330076307E0;5.597886316E1;-2.547886720E1
2.500000000E-1;-4.930610994E1;9.069739732E0;5.845489266E1;-2.542374647E1
2.600000000E-1;-4.871302267E1;8.821601378E0;6.052655205E1;-2.476291017E1
2.700000000E-1;-4.809557890E1;8.574481529E0;6.218377793E1;-2.589483235E1
2.800000000E-1;-4.746934711E1;8.303704731E0;6.395350112E1;-2.604441962E1
2.900000000E-1;-4.681650888E1;8.053593136E0;6.637374974E1;-2.521790291E1
3.000000000E-1;-4.614187211E1;7.799346673E0;6.951315564E1;-2.528551316E1
3.100000000E-1;-4.542624576E1;7.547882873E0;7.117238445E1;-2.547504790E1
3.200000000E-1;-4.471842442E1;7.289845715E0;7.297671469E1;-2.518121708E1
3.300000000E-1;-4.396671147E1;7.044258532E0;7.610834205E1;-2.480452368E1
3.400000000E-1;-4.319625758E1;6.793755241E0;7.721780934E1;-2.483362443E1
3.500000000E-1;-4.242235528E1;6.547586043E0;7.877113833E1;-2.456333109E1
3.600000000E-1;-4.162083482E1;6.302488619E0;8.096645094E1;-2.486707411E1
3.700000000E-1;-4.080302626E1;6.050244561E0;8.167464804E1;-2.565743162E1
3.800000000E-1;-3.998734186E1;5.789339987E0;8.177255562E1;-1.108747075E1
3.900000000E-1;-3.916757515E1;5.828495146E0;8.300449485E1;-2.634045882E0
4.000000000E-1;-3.832725196E1;5.736659069E0;8.678560129E1;-2.484264957E1
4.100000000E-1;-3.743186313E1;5.331642155E0;8.778243221E1;-4.003974243E1
4.200000000E-1;-3.657160331E1;4.935864221E0;8.850095395E1;-3.072707901E1
4.300000000E-1;-3.566184405E1;4.717100574E0;9.225630905E1;-2.213931457E1
4.400000000E-1;-3.472647713E1;4.493077929E0;9.341207394E1;-2.153673328E1
4.500000000E-1;-3.379360257E1;4.286365909E0;9.305862082E1;-2.001856676E1
4.600000000E-1;-3.286530472E1;4.092706594E0;9.349453871E1;-1.896174271E1
4.700000000E-1;-3.192371179E1;3.907131055E0;9.623554431E1;-1.692083618E1
4.800000000E-1;-3.094059383E1;3.754289870E0;9.742718808E1;-1.410634213E1
4.900000000E-1;-2.997516803E1;3.625004212E0;9.793694285E1;-1.318636026E1
5.000000000E-1;-2.898185497E1;3.490562665E0;9.862438365E1;-1.411293900E1
5.100000000E-1;-2.800268036E1;3.342745432E0;9.942407236E1;-1.290324290E1
5.200000000E-1;-2.699337353E1;3.232497807E0;9.906165889E1;-1.106579816E1
5.300000000E-1;-2.602144718E1;3.121429469E0;9.924905315E1;-1.022876712E1
5.400000000E-1;-2.500839246E1;3.027922465E0;1.011398895E2;-8.929605538E0
5.500000000E-1;-2.399864939E1;2.942837358E0;1.001559645E2;-7.708913381E0
5.600000000E-1;-2.300527317E1;2.873744197E0;1.008202813E2;-5.847173434E0
5.700000000E-1;-2.198224377E1;2.825893889E0;1.023282189E2;-6.251799380E0
5.800000000E-1;-2.095870879E1;2.748708210E0;9.944917075E1;7.978132702E0
5.900000000E-1;-1.999326035E1;2.985456543E0;9.884690076E1;1.407481809E1
6.000000000E-1;-1.898177078E1;3.030204571E0;1.023918243E2;-1.443812826E1
6.100000000E-1;-1.794542386E1;2.696693978E0;1.017138896E2;-2.067119403E1
6.200000000E-1;-1.694749299E1;2.616780691E0;1.004210356E2;-5.987654739E0
6.300000000E-1;-1.593700315E1;2.576940883E0;1.017111926E2;-2.820108548E0
6.400000000E-1;-1.491326914E1;2.560378520E0;9.985893108E1;-1.103533518E0
6.500000000E-1;-1.393982453E1;2.554870213E0;9.893175896E1;-6.240231274E-1
6.600000000E-1;-1.293463396E1;2.547898057E0;9.992325582E1;-2.765639728E-1
6.700000000E-1;-1.194135941E1;2.549338933E0;9.969424059E1;9.552307108E-1
6.800000000E-1;-1.094074914E1;2.567002671E0;1.004119882E2;9.552719602E-1
6.900000000E-1;-9.933119650E0;2.568444373E0;9.932271508E1;1.911632391E0
7.000000000E-1;-8.954294843E0;2.605235319E0;9.890161705E1;3.053201872E0
7.100000000E-1;-7.955087309E0;2.629508410E0;9.947873857E1;1.692634206E0
7.200000000E-1;-6.964720071E0;2.639088003E0;9.977219827E1;2.670662703E0
7.300000000E-1;-5.959643344E0;2.682921664E0;1.004800852E2;2.942549578E0
7.400000000E-1;-4.955118368E0;2.697938995E0;9.824914273E1;2.058777464E0
7.500000000E-1;-3.994660489E0;2.724097213E0;9.746695364E1;2.545233073E0
7.600000000E-1;-3.005779295E0;2.748843656E0;9.732082813E1;2.653966530E0
7.700000000E-1;-2.048243927E0;2.777176544E0;9.488061015E1;1.915253005E0
7.800000000E-1;-1.108167092E0;2.787148717E0;9.323028687E1;9.270066348E0
7.900000000E-1;-1.836381894E-1;2.962577871E0;9.103548630E1;8.867121277E0
8.000000000E-1;7.125426339E-1;2.964491142E0;9.653930729E1;-1.092846065E1
8.100000000E-1;1.747147956E0;2.744008658E0;1.020534911E2;-1.414718414E1
