6.000000000E-2;-5.679824366E1;1.298384629E1;-3.047786570E-2;2.880590973E-2
7.000000000E-2;-5.679970484E1;1.298470284E1;-1.050496062E-1;3.773764188E-2
8.000000000E-2;-5.680034465E1;1.298460105E1;-1.220990379E-1;1.582474477E-2
9.000000000E-2;-5.680214682E1;1.298501933E1;-3.447656321E-2;3.631953462E-2
1.000000000E-1;-5.680103418E1;1.298532744E1;-1.370430148E-2;5.886774518E-2
1.100000000E-1;-5.680242091E1;1.298619669E1;-7.011280611E-2;7.384885755E-2
1.200000000E-1;-5.680243644E1;1.298680441E1;2.182931683E-2;-1.043704083E-2
1.300000000E-1;-5.680198432E1;1.298598795E1;3.098796356E-2;-1.203491612E-2
1.400000000E-1;-5.680181668E1;1.298656372E1;6.623451564E-3;7.729318137E-3
1.500000000E-1;-5.680185185E1;1.298614253E1;-2.955200623E-2;2.827259581E-2
1.600000000E-1;-5.680240772E1;1.298712917E1;-1.336540018E-2;1.467848786E-2
1.700000000E-1;-5.680211916E1;1.298643610E1;3.556965539E-1;-1.542943352E-1
1.800000000E-1;-5.679529379E1;1.298404328E1;1.701557178E0;-5.595383046E-1
1.900000000E-1;-5.676808802E1;1.297524534E1;4.619052268E0;-9.263714666E-1
2.000000000E-1;-5.670291275E1;1.296551585E1;5.897977673E0;-2.518143804E0
2.100000000E-1;-5.665012847E1;1.292488246E1;7.672437902E0;-4.139913622E0
2.200000000E-1;-5.654946399E1;1.288271758E1;1.064374098E1;-4.965672669E0
2.300000000E-1;-5.643725365E1;1.282556901E1;1.257908843E1;-6.608193805E0
2.400000000E-1;-5.629788222E1;1.275055370E1;1.502679755E1;-8.180670644E0
2.500000000E-1;-5.613671770E1;1.266195559E1;1.678732781E1;-9.636601804E0
2.600000000E-1;-5.596213566E1;1.255782167E1;1.791057973E1;-1.072995628E1
2.700000000E-1;-5.577850610E1;1.244735647E1;1.821220772E1;-1.359800670E1
2.800000000E-1;-5.559789151E1;1.228586153E1;2.083609479E1;-1.552413398E1
2.900000000E-1;-5.536178420E1;1.213687379E1;2.636156998E1;-1.540291304E1
3.000000000E-1;-5.507066011E1;1.197780327E1;3.012896246E1;-1.414785012E1
3.100000000E-1;-5.475920496E1;1.185391679E1;3.181662069E1;-1.481586542E1
3.200000000E-1;-5.443432769E1;1.168148596E1;3.198735011E1;-1.834628453E1
3.300000000E-1;-5.411945795E1;1.148699110E1;3.395465683E1;-1.785068652E1
3.400000000E-1;-5.375523456E1;1.132447223E1;3.649668280E1;-1.773277836E1
3.500000000E-1;-5.338952430E1;1.113233553E1;3.896541530E1;-1.878449733E1
3.600000000E-1;-5.297592625E1;1.094878229E1;4.120659854E1;-1.999493723E1
3.700000000E-1;-5.256539233E1;1.073243678E1;4.347494011E1;-1.908115744E1
3.800000000E-1;-5.210642745E1;1.056715914E1;4.477010477E1;-1.945773518E1
3.900000000E-1;-5.166999023E1;1.034328208E1;4.631556025E1;-2.230525091E1
4.000000000E-1;-5.118011624E1;1.012105412E1;4.999765287E1;-2.263444943E1
4.100000000E-1;-5.067003717E1;9.890593092E0;5.197506198E1;-2.301654425E1
4.200000000E-1;-5.014061501E1;9.660723236E0;5.398597807E1;-2.352879999E1
4.300000000E-1;-4.959031761E1;9.420017093E0;5.720332944E1;-2.229814481E1
4.400000000E-1;-4.899654842E1;9.214760340E0;5.897168891E1;-2.276136132E1
4.500000000E-1;-4.841088383E1;8.964789866E0;6.043764553E1;-2.420290798E1
4.600000000E-1;-4.778779551E1;8.730702180E0;6.351524912E1;-2.381812888E1
4.700000000E-1;-4.714057885E1;8.488427289E0;6.526099248E1;-2.486425447E1
4.800000000E-1;-4.648257566E1;8.233417091E0;6.620759513E1;-2.505413528E1
4.900000000E-1;-4.581642695E1;7.987344583E0;6.770259065E1;-2.499439577E1
5.000000000E-1;-4.512852384E1;7.733529175E0;7.024461760E1;-2.497207541E1
5.100000000E-1;-4.441153460E1;7.487903075E0;7.135119347E1;-2.443060072E1
5.200000000E-1;-4.370149997E1;7.244917161E0;7.275804449E1;-2.457623937E1
5.300000000E-1;-4.295637371E1;6.996378287E0;7.541807825E1;-2.462971282E1
5.400000000E-1;-4.219313841E1;6.752322904E0;7.661941269E1;-2.430917333E1
5.500000000E-1;-4.142398545E1;6.510194821E0;7.805618785E1;-2.439367807E1
5.600000000E-1;-4.063201465E1;6.264449343E0;7.976687631E1;-2.468367861E1
5.700000000E-1;-3.982864793E1;6.016521248E0;7.963558186E1;-1.143960524E1
5.800000000E-1;-3.903930301E1;6.035657238E0;7.904859484E1;3.583022348E-1
5.900000000E-1;-3.824767603E1;6.023687293E0;8.637597675E1;-2.377272720E1
6.000000000E-1;-3.731178348E1;5.560202694E0;8.872105112E1;-4.710244676E1
6.100000000E-1;-3.647325501E1;5.081638358E0;8.750444542E1;-3.628548776E1
6.200000000E-1;-3.556169457E1;4.834492939E0;9.261449503E1;-2.466826136E1
6.300000000E-1;-3.462096511E1;4.588273131E0;9.242739962E1;-2.254947907E1
